person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,prev_default_flag,high_lpi_low_grade,default,pd_hat,risk_band,exposure,expected_loss
24,90000,4.0,12000,9.91,0.13,2,0,0,0,0.03304562756224256,Low,12000,178.4463888361098
22,42000,6.0,3000,12.69,0.07,2,0,0,0,0.12816058933747754,Medium,3000,173.01679560559467
25,70000,3.0,8000,14.26,0.11,4,0,0,0,0.14548667949465116,Medium,8000,523.7520461807442
27,108000,6.0,10000,6.54,0.09,8,0,0,0,0.022654147742365547,Low,10000,101.94366484064496
38,77250,4.0,3000,8.59,0.04,15,0,0,0,0.04155861411953586,Low,3000,56.10412906137341
23,37344,0.0,3200,12.68,0.09,2,1,0,0,0.1447292383723657,Medium,3200,208.4101032562066
22,50000,1.0,3600,10.99,0.07,3,0,0,0,0.09516412588814033,Medium,3600,154.16588393878735
31,168000,2.0,15500,9.25,0.09,9,0,0,0,0.02825742184397105,Low,15500,197.09551736169809
22,38400,4.0,4000,12.99,0.1,2,0,0,0,0.12490875040308247,Medium,4000,224.83575072554845
21,24000,5.0,13000,12.87,0.54,2,0,0,1,0.7773826646290195,High,13000,4547.6885880797645
22,75000,6.0,18000,5.79,0.24,2,0,0,0,0.03340097657371853,Low,18000,270.5479102471201
23,141000,1.0,15000,10.99,0.11,4,0,0,0,0.042825626686734175,Low,15000,289.0729801354557
33,50000,0.0,20400,6.54,0.41,7,0,0,1,0.5318107630859705,High,20400,4882.02280512921
35,66560,11.0,4200,5.79,0.06,10,0,0,0,0.03352690696547428,Low,4200,63.365854164746395
36,33481,9.0,13475,15.68,0.4,15,1,1,1,0.8363563788720526,High,13475,5071.4559923854085
37,40800,4.0,2875,11.99,0.07,14,0,0,0,0.0978266792503843,Medium,2875,126.56326628018468
27,32200,1.0,6300,16.45,0.2,6,0,0,1,0.8006738195376168,High,6300,2269.910278389144
28,75000,0.0,20000,11.11,0.27,7,0,0,0,0.09385034985080629,Medium,20000,844.6531486572566
53,138000,4.0,15000,12.69,0.11,21,0,0,1,0.06331675099243383,Medium,15000,427.3880691989284
22,31000,6.0,15000,10.99,0.48,4,1,1,1,0.7435073936790285,High,15000,5018.674907333442
33,33000,4.0,16750,12.53,0.51,5,0,0,1,0.7777866087427548,High,16750,5862.5665633985145
22,78000,2.0,1750,10.65,0.02,4,0,0,0,0.07446607777808269,Medium,1750,58.64203625024011
23,90000,2.0,20000,11.49,0.22,4,0,0,0,0.0545974306220103,Medium,20000,491.37687559809274
24,42000,1.0,2000,12.69,0.05,4,0,0,1,0.12512810726835702,Medium,2000,112.61529654152132
21,24000,5.0,2000,11.14,0.08,4,0,0,0,0.13859011633588483,Medium,2000,124.73110470229635
33,42000,0.0,8000,5.99,0.19,7,0,0,0,0.039668943788148205,Low,8000,142.80819763733354
41,92000,15.0,12000,7.66,0.13,13,0,0,0,0.02466427865903656,Low,12000,133.18710475879743
42,35004,12.0,1500,7.37,0.04,12,0,0,0,0.03515235160471688,Low,1500,23.727837333183896
22,50000,0.0,12800,5.79,0.26,3,0,0,0,0.0449413928270024,Low,12800,258.8624226835338
38,86105,2.0,8000,6.54,0.08,17,0,0,1,0.025895084682090553,Low,8000,93.22230485552599
24,70000,1.0,25000,10.62,0.36,2,0,0,0,0.47041246662555514,High,25000,5292.140249537496
35,31000,0.0,5000,14.35,0.16,7,0,0,0,0.38293428969244586,High,5000,861.6021518080032
28,68004,1.0,15000,13.16,0.22,7,1,0,0,0.11909509042619826,Medium,15000,803.8918603768383
25,50400,4.0,6000,7.14,0.12,4,0,0,0,0.03749698963840529,Low,6000,101.24187202369427
24,30000,0.0,10000,19.29,0.33,3,1,1,1,0.9325437330557366,High,10000,4196.446798750815
30,51000,14.0,4800,12.69,0.09,10,0,0,0,0.1131815178738982,Medium,4800,244.47207860762012
27,75000,5.0,15000,6.91,0.2,10,0,0,0,0.03175162655609075,Low,15000,214.32347925361256
24,60000,8.0,17000,7.49,0.28,2,0,0,0,0.037629830946592675,Low,17000,287.86820674143394
21,30000,1.0,6000,13.16,0.2,4,0,0,1,0.22378475270894466,High,6000,604.2188323141506
41,26400,1.0,10300,16.29,0.39,14,1,1,1,0.8361846864733055,High,10300,3875.716021803771
27,78200,4.0,35000,17.99,0.38,7,1,1,1,0.8759408035213151,High,35000,13796.067655460713
32,53000,4.0,9000,5.79,0.17,6,0,0,0,0.03442654116369895,Low,9000,139.42749171298072
36,70000,11.0,25000,12.84,0.36,16,1,0,0,0.623342444438632,High,25000,7012.602499934609
28,107000,4.0,16000,13.49,0.15,6,0,0,0,0.06146301777929012,Medium,16000,442.53372801088886
25,48000,8.0,2250,8.49,0.05,3,0,0,1,0.05685793540301612,Medium,2250,57.56865959555382
22,56400,6.0,17300,15.62,0.31,4,0,1,0,0.7846350700125491,High,17300,6108.384020047694
22,34000,5.0,7200,7.9,0.21,4,0,0,0,0.16150822446642796,High,7200,523.2866472712266
31,62000,4.0,17000,10.99,0.27,10,0,0,0,0.09007928479384147,Medium,17000,689.1065286728873
41,65000,6.0,20000,12.21,0.31,13,0,0,0,0.5049261322478863,High,20000,4544.335190230977
30,40000,8.0,8600,10.65,0.21,6,0,0,0,0.06914405503872019,Medium,8600,267.58749299984714
22,67000,6.0,4000,6.76,0.06,3,0,0,0,0.03329324072485624,Low,4000,59.927833304741235
44,57000,1.0,4200,10.99,0.07,13,0,0,0,0.09467776478378799,Medium,4200,178.9409754413593
21,32400,1.0,10000,11.48,0.31,2,0,0,1,0.7871349218759457,High,10000,3542.1071484417557
24,61000,4.0,10000,15.65,0.16,3,0,0,0,0.37625379295810896,High,10000,1693.1420683114902
24,34000,0.0,8000,16.49,0.24,3,1,0,1,0.8577162236845606,High,8000,3087.778405264418
26,67983,7.0,15000,16.49,0.19,3,1,0,1,0.42654173800076367,High,15000,2879.1567315051548
31,18996,6.0,7000,10.99,0.37,8,0,0,1,0.9680292710491178,High,7000,3049.2922038047213
44,67000,28.0,3000,10.99,0.04,14,0,0,0,0.07095387837017145,Medium,3000,95.78773579973145
37,55000,2.0,24375,10.37,0.44,13,0,0,0,0.5749896847186989,High,24375,6306.918104258229
30,80000,6.0,12000,10.99,0.15,8,0,0,0,0.048350782108863996,Low,12000,261.0942233878656
28,64500,1.0,4000,13.79,0.06,8,1,0,1,0.11905718180892831,Medium,4000,214.30292725607094
33,42000,3.0,12000,13.57,0.29,6,1,0,0,0.15324691191296563,High,12000,827.5333243300145
30,56030,14.0,13000,11.89,0.23,7,0,0,0,0.09628133599259954,Medium,13000,563.2458155567073
30,55000,14.0,15800,14.72,0.29,9,0,0,0,0.36739557167548054,High,15800,2612.1825146126666
30,105000,12.0,12000,7.88,0.11,6,0,0,0,0.02432841012971529,Low,12000,131.37341470046258
24,36000,2.0,8000,14.96,0.22,2,1,0,1,0.6270896403169685,High,8000,2257.5227051410866
22,48000,7.0,5000,6.99,0.1,2,0,0,0,0.03877304251326658,Low,5000,87.23934565484981
23,57664,4.0,10000,6.62,0.17,4,0,0,0,0.03755530839198717,Low,10000,168.99888776394224
23,60000,7.0,2000,15.23,0.03,2,1,0,0,0.24881693065575225,High,2000,223.93523759017702
31,80000,10.0,10000,10.99,0.13,5,0,0,0,0.047846026152199635,Low,10000,215.30711768489837
23,32000,4.0,1200,7.68,0.04,2,0,0,0,0.08196511434379976,Medium,1200,44.26116174565187
30,97192,3.0,6500,7.29,0.07,10,0,0,0,0.025011561461642635,Low,6500,73.15881727530471
24,72000,4.0,5000,9.25,0.07,2,0,0,0,0.0505015830624823,Medium,5000,113.62856189058519
34,62000,1.0,6000,7.49,0.1,9,0,0,0,0.03438427395128984,Low,6000,92.83753966848256
23,50508,8.0,7500,10.83,0.15,4,0,0,0,0.08835794486100625,Medium,7500,298.2080639058961
28,95000,4.0,25000,9.62,0.26,8,0,0,0,0.04466948461703717,Low,25000,502.5317019416682
23,14664,0.0,6000,10.99,0.41,4,0,0,1,0.9827776297296562,High,6000,2653.499600270072
39,130000,13.0,25000,16.07,0.19,14,0,0,0,0.5161774499038252,High,25000,5806.996311418034
23,80000,5.0,8000,7.9,0.1,3,0,0,0,0.03322812742029981,Low,8000,119.62125871307933
27,65000,7.0,4500,13.92,0.07,7,0,0,0,0.10715668867606817,Medium,4500,216.99229456903805
22,60000,5.0,6000,11.49,0.1,4,0,0,0,0.06032342089977126,Medium,6000,162.87323642938242
29,42000,6.0,10800,16.29,0.26,7,1,0,1,0.5231659583063863,High,10800,2542.586557369038
25,25000,0.0,8500,12.53,0.34,2,1,0,1,0.7812899974816229,High,8500,2988.4342403672076
30,22800,5.0,1000,11.49,0.04,5,0,0,0,0.14107189866051997,Medium,1000,63.48235439723398
31,42000,0.0,7200,9.99,0.17,8,0,0,0,0.0767535851515361,Medium,7200,248.68161589097699
22,60000,0.0,4400,15.23,0.07,3,1,0,0,0.4477343660278679,High,4400,886.5140447351786
24,34000,1.0,5100,14.35,0.15,4,0,0,0,0.5135549639152681,High,5100,1178.6086421855402
24,40000,3.0,6400,9.91,0.16,4,0,0,0,0.0612700182402497,Medium,6400,176.45765253191914
24,41004,2.0,10000,11.14,0.24,2,0,0,0,0.10513839613256347,Medium,10000,473.12278259653567
24,46704,2.0,9000,11.49,0.19,3,0,0,0,0.0978858477359322,Medium,9000,396.43768333052543
27,66240,7.0,5000,5.79,0.08,6,0,0,0,0.03295012449297712,Low,5000,74.13778010919852
22,85200,6.0,20000,15.65,0.23,4,1,0,1,0.3523190448198617,High,20000,3170.8714033787555
25,154008,1.0,9600,10.95,0.06,4,0,0,0,0.04332648011087935,Low,9600,187.17039407899878
25,90000,9.0,5600,9.99,0.06,4,0,0,0,0.034089782513766445,Low,5600,85.90625193469144
24,65450,7.0,9600,8.49,0.15,2,0,0,0,0.0477966309454364,Low,9600,206.48144568428526
28,48096,4.0,1200,17.56,0.02,5,1,0,1,0.45641359144084986,High,1200,246.46333937805895
24,52800,3.0,6000,9.91,0.11,4,0,0,0,0.06851353257420821,Medium,6000,184.98653795036216
42,360000,11.0,25000,9.99,0.07,14,0,0,0,0.03415713963323471,Low,25000,384.2678208738905
34,77000,0.0,4800,7.14,0.06,7,0,0,0,0.03367671226109648,Low,4800,72.74169848396839
26,70000,5.0,4000,13.85,0.06,4,0,0,0,0.08311511100368855,Medium,4000,149.60719980663941
25,80000,4.0,11000,6.62,0.14,3,0,0,0,0.024859213139827387,Low,11000,123.05310504214556
31,40000,5.0,2500,13.23,0.06,5,1,0,0,0.10884766591782766,Medium,2500,122.45362415755612
32,48000,15.0,3600,6.92,0.07,5,0,0,0,0.0394475956587127,Low,3600,63.90510496711457
27,113800,3.0,7500,8.63,0.07,10,0,0,0,0.02990549296684679,Low,7500,100.93103876310792
42,30000,0.0,4200,7.49,0.14,13,0,0,0,0.07176376761687497,Medium,4200,135.6335207958937
24,55000,6.0,10000,8.94,0.18,3,0,0,0,0.05153604111828297,Medium,10000,231.91218503227336
29,30000,2.0,6500,8.59,0.22,10,0,0,0,0.12024479978601331,Medium,6500,351.71603937408895
22,48000,2.0,2600,11.12,0.05,3,0,0,0,0.1001253824007998,Medium,2600,117.14669740893575
30,45000,0.0,8500,11.89,0.19,7,0,0,0,0.08655938420720001,Medium,8500,331.0896445925401
34,27000,3.0,2525,12.21,0.09,10,0,0,0,0.13522983867481966,Medium,2525,153.65490419426385
29,60000,7.0,8500,6.92,0.14,6,0,0,0,0.02510674110636909,Low,8500,96.03328473186177
25,18000,1.0,5500,11.71,0.31,2,0,0,1,0.9829166553844667,High,5500,2432.718722076555
21,31680,5.0,15000,12.61,0.47,4,1,0,1,0.773279895766434,High,15000,5219.63929642343
21,9600,4.0,2000,15.99,0.21,3,0,0,1,0.9197152615882195,High,2000,827.7437354293976
25,67200,9.0,15000,10.99,0.22,4,0,0,0,0.07908515623160961,Medium,15000,533.8248045633649
24,42000,1.0,2000,15.62,0.05,2,1,0,1,0.6913906528324214,High,2000,622.2515875491794
25,155796,4.0,25000,13.48,0.16,2,0,0,0,0.06994948065354789,Medium,25000,786.9316573524138
25,50000,3.0,4000,14.61,0.08,4,1,0,0,0.3300713644793217,High,4000,594.1284560627792
35,44000,8.0,10000,6.54,0.23,6,0,0,0,0.07196071995532723,Medium,10000,323.8232397989725
25,60000,9.0,8400,13.99,0.14,3,1,0,0,0.13348697936950166,Medium,8400,504.5807820167162
23,36000,0.0,4800,11.11,0.13,3,0,0,0,0.11939558386454609,Medium,4800,257.8944611474196
27,39000,6.0,11100,10.99,0.28,9,1,0,1,0.3487727019630827,High,11100,1742.119646305598
29,64000,3.0,9000,10.99,0.14,6,1,0,1,0.16343853796539431,High,9000,661.926078759847
23,83600,7.0,15000,8.49,0.18,3,0,0,1,0.03813905449680679,Low,15000,257.43861785344586
23,36000,1.0,5000,13.22,0.14,4,0,0,0,0.14394297681936719,Medium,5000,323.87169784357616
26,24000,5.0,6000,6.62,0.25,4,0,0,0,0.06899930037808942,Medium,6000,186.29811102084145
23,90000,0.0,25000,11.36,0.28,3,0,0,0,0.06810759841688312,Medium,25000,766.2104821899351
33,60626,3.0,10000,10.74,0.16,6,0,0,0,0.05986229845164388,Medium,10000,269.3803430323975
23,39996,2.0,18000,9.25,0.45,4,0,0,1,0.5163353681675553,High,18000,4182.316482157198
24,42996,5.0,5000,7.14,0.12,4,0,0,0,0.0444918697827813,Low,5000,100.10670701125792
23,34320,5.0,7000,18.3,0.2,3,1,0,1,0.698902858163855,High,7000,2201.544003216143
22,72000,6.0,5000,12.69,0.07,3,0,0,0,0.09091018251076716,Medium,5000,204.54791064922608
23,34800,6.0,6600,7.49,0.19,3,0,0,0,0.11009386392432052,Medium,6600,326.97877585523196
36,15000,0.0,5000,10.59,0.33,11,0,0,1,0.9823967925785446,High,5000,2210.3927833017256
25,26400,1.0,7500,8.9,0.28,3,0,0,0,0.11477417176116997,Medium,7500,387.36282969394864
27,37793,11.0,17625,12.69,0.47,7,0,0,1,0.641122656035157,High,17625,5084.904065678838
25,32200,1.0,10000,16.77,0.31,4,1,1,1,0.8567772308442843,High,10000,3855.497538799279
29,37200,1.0,15000,6.03,0.4,10,0,0,1,0.5975908115851659,High,15000,4033.7379781998698
35,78750,3.0,10750,12.23,0.14,8,0,0,0,0.08401136562103065,Medium,10750,406.40498119173577
38,52000,3.0,15250,7.88,0.29,15,0,0,0,0.043788377347918066,Low,15250,300.4977395500877
29,163000,4.0,25000,9.91,0.15,5,0,0,0,0.03459627267660873,Low,25000,389.20806761184826
26,22000,2.0,1750,10.99,0.08,3,0,0,0,0.13945639168675444,Medium,1750,109.82190845331914
26,64000,8.0,7500,9.83,0.12,4,0,0,0,0.0540865546939595,Medium,7500,182.54212209211332
28,78000,12.0,3000,12.42,0.04,7,0,0,0,0.08840237155461543,Medium,3000,119.34320159873084
26,71000,9.0,3000,10.99,0.04,4,0,0,0,0.07683029254204535,Medium,3000,103.72089493176122
22,72644,3.0,5900,7.49,0.08,3,0,0,1,0.03517237828382194,Low,5900,93.38266434354725
27,70800,0.0,20000,21.21,0.28,8,1,0,1,0.9149903757116176,High,20000,8234.913381404558
22,90000,2.0,7000,8.88,0.08,3,0,0,0,0.030597427429754274,Low,7000,96.38189640372596
25,115000,4.0,20000,6.91,0.17,2,0,0,0,0.023464806725752466,Low,20000,211.18326053177222
27,93000,11.0,7000,5.42,0.08,8,0,0,0,0.024309447951209096,Low,7000,76.57476104630865
25,55000,6.0,6500,10.99,0.12,2,0,0,0,0.08892457992140218,Medium,6500,260.1043962701014
23,65000,8.0,3600,7.49,0.06,3,0,0,0,0.03537358624491536,Low,3600,57.305209716762874
22,58650,6.0,16800,16.77,0.24,2,0,0,1,0.7319580900460592,High,16800,5533.603160748207
24,32400,0.0,1600,13.98,0.05,3,0,0,1,0.20689453913057237,High,1600,148.9640681740121
31,52249,7.0,7000,7.49,0.13,7,0,0,0,0.03684233644599927,Low,7000,116.0533598048977
26,52000,6.0,2500,14.82,0.05,2,1,0,0,0.32315612721041204,High,2500,363.55064311171355
26,14400,1.0,2000,17.49,0.14,3,1,0,1,0.8495193672040136,High,2000,764.5674304836122
26,72000,2.0,3600,10.74,0.05,4,0,0,0,0.06447989098804636,Medium,3600,104.45742340063512
22,68000,6.0,9000,15.27,0.13,2,0,0,0,0.3214439050945319,High,9000,1301.8478156328542
26,64999,5.0,10000,13.98,0.15,3,1,0,0,0.11842341524749622,Medium,10000,532.905368613733
22,48000,6.0,5000,10.99,0.1,2,0,0,0,0.09963998076606952,Medium,5000,224.18995672365642
29,80000,2.0,4500,6.76,0.06,10,0,0,0,0.02520789912650862,Low,4500,51.04599573117995
23,62000,0.0,10000,14.27,0.16,2,1,0,0,0.2255998958106103,High,10000,1015.1995311477465
29,35000,0.0,10000,12.87,0.29,8,1,0,0,0.13873588658521885,Medium,10000,624.3114896334848
27,50000,1.0,6500,7.74,0.13,6,0,0,0,0.03625458006449372,Low,6500,106.04464668864414
40,54000,19.0,5000,5.42,0.09,13,0,0,0,0.07608659093682574,Medium,5000,171.1948296078579
34,35496,15.0,2800,14.17,0.08,7,1,0,1,0.27780371175851765,High,2800,350.03267681573226
23,44340,0.0,3000,12.98,0.07,3,1,0,0,0.23353442194375829,High,3000,315.2714696240737
44,80100,16.0,8000,10.38,0.1,16,0,0,0,0.04021888043601924,Low,8000,144.78796956966926
37,75000,4.0,6000,6.03,0.08,11,0,0,0,0.0274485140301997,Low,6000,74.11098788153919
37,70000,0.0,10000,10.99,0.14,11,0,0,0,0.05490703018953044,Medium,10000,247.081635852887
25,44400,9.0,6000,6.03,0.14,2,0,0,0,0.07254867714457987,Medium,6000,195.88142829036565
25,31200,3.0,11200,5.42,0.36,2,0,0,0,0.6653815680997719,High,11200,3353.5231032228503
24,68648,1.0,5000,10.99,0.07,2,0,0,0,0.07886294329318734,Medium,5000,177.44162240967154
28,22884,4.0,4800,10.38,0.21,7,0,0,0,0.1395386318933887,Medium,4800,301.40344488971954
25,24996,3.0,7500,12.98,0.3,2,0,0,0,0.19575144495645966,High,7500,660.6611267280514
28,130000,12.0,13000,10.75,0.1,10,0,0,0,0.038812115986878615,Low,13000,227.0508785232399
42,40800,5.0,10400,7.51,0.25,14,0,0,0,0.03815875126410368,Low,10400,178.58295591600523
29,105996,13.0,25000,14.83,0.24,9,0,0,0,0.27556764381773674,High,25000,3100.1359929495384
36,700000,16.0,25000,12.53,0.04,13,1,0,0,0.09957770397081277,Medium,25000,1120.2491696716436
32,98000,16.0,15000,10.95,0.15,5,0,0,1,0.050535782349947427,Medium,15000,341.1165308621451
22,65000,7.0,8000,6.54,0.12,4,0,0,0,0.03198088273828917,Low,8000,115.13117785784101
30,100000,9.0,12000,8.9,0.12,10,0,0,0,0.03026595011458543,Low,12000,163.43613061876133
24,50740,0.0,6000,9.63,0.12,3,0,0,0,0.0571792498704391,Medium,6000,154.38397465018556
22,26000,6.0,5000,11.99,0.19,2,0,0,0,0.15012115812016882,High,5000,337.77260577037987
33,12000,0.0,1500,11.83,0.13,6,0,0,0,0.29509985543793005,High,1500,199.19240242060278
28,79200,6.0,10000,7.66,0.13,10,0,0,0,0.03707339364820914,Low,10000,166.83027141694114
23,52000,3.0,7000,10.65,0.13,2,0,0,0,0.07691307105411567,Medium,7000,242.27617382046438
30,21240,4.0,2000,14.22,0.09,9,1,0,0,0.2881752636982255,High,2000,259.35773732840295
23,45240,4.0,3200,7.37,0.07,3,0,0,0,0.038560924647642617,Low,3200,55.52773149260537
38,65000,6.0,11500,13.92,0.18,14,0,0,0,0.0967646573773027,Medium,11500,500.7571019275415
30,37600,2.0,15000,13.06,0.4,7,1,0,1,0.7552908094562826,High,15000,5098.2129638299075
23,60000,4.0,7000,5.79,0.12,3,0,0,0,0.02537032533641509,Low,7000,79.91652480970754
29,39960,13.0,11000,16.49,0.28,6,0,0,0,0.4273031513708284,High,11000,2115.150599285601
26,75000,7.0,10000,7.49,0.13,2,0,0,0,0.03267643082013482,Low,10000,147.0439386906067
24,43995,4.0,7400,13.99,0.17,4,1,0,1,0.35420919072100915,High,7400,1179.5166051009605
30,66000,15.0,15000,11.14,0.23,8,0,0,0,0.07830834239421763,Medium,15000,528.5813111609691
24,24996,0.0,4000,9.45,0.16,2,0,0,0,0.10907665838306316,Medium,4000,196.3379850895137
35,90000,4.0,13000,9.32,0.14,9,0,0,0,0.030006821452929072,Low,13000,175.53990549963507
23,13200,0.0,3000,10.99,0.23,3,0,0,1,0.9069216009382198,High,3000,1224.3441612665968
23,20400,4.0,1200,18.25,0.06,4,0,0,1,0.4782777743176659,High,1200,258.2699981315396
36,53550,1.0,1600,12.21,0.03,16,0,0,1,0.0919188051925896,Medium,1600,66.18153973866451
25,42000,3.0,8000,10.99,0.19,4,0,0,0,0.10380007741835318,Medium,8000,373.6802787060714
40,75000,1.0,10000,6.62,0.13,17,0,0,0,0.027295756033678866,Low,10000,122.83090215155491
25,57000,0.0,15000,13.85,0.26,4,0,0,0,0.17130843046842267,High,15000,1156.3319056618532
24,80000,6.0,6400,7.49,0.08,4,0,0,0,0.027022468073831653,Low,6400,77.82470805263516
40,50000,5.0,6000,14.96,0.12,16,1,0,0,0.3736662108306393,High,6000,1008.898769242726
21,42000,3.0,13750,11.36,0.33,4,0,0,0,0.6616318888627567,High,13750,4093.847312338307
27,56000,1.0,2500,11.72,0.04,5,0,0,1,0.09878113641821118,Medium,2500,111.12877847048757
25,70000,6.0,14000,5.42,0.2,3,0,0,0,0.024333647301760915,Low,14000,153.30197800109377
23,63750,2.0,15000,12.87,0.2,4,0,0,1,0.09984192162413459,Medium,15000,673.9329709629085
32,98056,10.0,6000,8.88,0.06,9,0,0,0,0.03269999706181734,Low,6000,88.28999206690682
42,82000,10.0,12000,13.24,0.15,13,1,0,0,0.07582675199084939,Medium,12000,409.4644607505867
24,156000,6.0,15000,13.57,0.1,4,1,0,0,0.06674580386732384,Medium,15000,450.53417610443597
22,85000,2.0,6000,7.88,0.07,2,0,0,0,0.028550801750824337,Low,6000,77.08716472722571
35,26000,1.0,6000,9.63,0.23,6,0,0,0,0.10347226365472878,Medium,6000,279.3751118677677
25,30000,4.0,3000,12.21,0.1,4,0,0,1,0.17214107887574376,High,3000,232.39045648225408
33,135000,0.0,6275,6.91,0.05,7,0,0,0,0.021386443784571312,Low,6275,60.38997063668324
27,65000,11.0,19200,7.49,0.3,7,0,0,0,0.06513161053727569,Medium,19200,562.7371150420619
31,26000,1.0,6600,10.99,0.25,6,0,0,0,0.14548316706066258,Medium,6600,432.08500617016784
38,80000,5.0,4000,12.98,0.05,13,1,0,0,0.07417555138747621,Medium,4000,133.51599249745718
48,66000,6.0,6000,11.89,0.09,11,0,0,0,0.06973252886075605,Medium,6000,188.27782792404133
23,84000,0.0,12500,6.54,0.15,4,0,0,0,0.026940560543853714,Low,12500,151.54065305917715
22,10200,4.0,3250,10.99,0.32,2,1,0,1,0.9837287861231996,High,3250,1438.7033497051793
21,52000,5.0,1500,11.99,0.03,3,0,0,0,0.09395124600077165,Medium,1500,63.41709105052087
30,48996,1.0,10000,15.45,0.2,8,0,0,1,0.69118460108972,High,10000,3110.3307049037403
24,125000,9.0,19200,10.99,0.15,3,0,0,0,0.04906356743790812,Low,19200,423.9092226635262
24,30000,2.0,4000,5.99,0.13,2,0,0,0,0.07746264218550775,Medium,4000,139.43275593391394
38,110000,6.0,12000,12.99,0.11,11,1,0,0,0.07436373678888435,Medium,12000,401.5641786599755
21,31544,4.0,2200,7.9,0.07,2,0,0,0,0.11073772409093181,Medium,2200,109.6303468500225
24,113000,5.0,10500,10.99,0.09,4,0,0,0,0.04586592665541097,Low,10500,216.71650344681683
22,73700,3.0,8800,18.21,0.12,3,1,0,0,0.4827905219018659,High,8800,1911.850466731389
26,105000,10.0,4800,11.71,0.05,4,0,0,0,0.04669023839447956,Low,4800,100.85091493207585
23,38160,5.0,12000,10.38,0.31,4,0,0,0,0.6620466112022725,High,12000,3575.0517004922717
25,118443,7.0,4900,10.99,0.04,2,0,0,0,0.04406732489819631,Low,4900,97.16845140052286
25,42000,5.0,6000,12.42,0.14,2,0,0,0,0.10380007741835318,Medium,6000,280.26020902955355
27,52680,11.0,8000,14.54,0.15,10,0,0,0,0.3290073747920692,High,8000,1184.4265492514492
21,40000,5.0,1500,12.18,0.04,4,0,0,0,0.08429602319982264,Medium,1500,56.89981565988029
31,80000,1.0,9600,9.91,0.12,7,0,0,0,0.03565779681328906,Low,9600,154.04168223340875
30,96600,3.0,16750,10.62,0.17,5,0,0,0,0.03716774954416679,Low,16750,280.1519121891572
22,40000,6.0,4750,10.99,0.12,3,0,0,0,0.08419458936440136,Medium,4750,179.96593476640788
26,92000,0.0,5600,11.46,0.06,3,0,0,0,0.049146122283557706,Low,5600,123.84822815456542
23,28000,1.0,7500,10.99,0.27,3,0,0,0,0.15659735345456424,High,7500,528.5160679091543
23,98000,5.0,3500,8.07,0.04,3,0,0,0,0.03280621030216541,Low,3500,51.669781225910526
21,35000,1.0,4950,7.68,0.14,4,0,0,0,0.03884852581344652,Low,4950,86.53509124945212
24,71000,6.0,10000,10.36,0.14,4,0,0,0,0.05695986727003236,Medium,10000,256.31940271514566
25,72000,2.0,10000,10.37,0.14,4,0,0,0,0.05695986727003236,Medium,10000,256.31940271514566
41,52000,25.0,1500,8.32,0.03,14,0,0,0,0.04470100528007951,Low,1500,30.173178564053668
23,75000,2.0,7000,6.0,0.09,3,0,0,0,0.030712843975729622,Low,7000,96.74545852354831
